;meta[language=en]
; id      |key(hex)|key(str)| text
;
; comment lines use ; as first character
; all comment lines (except the two line header) will be ignored
;
1073416|00000000||Чтобы заблокировать (парировать) удар, удерживайте <<LockAndGuard>>.<br><br>Не все атаки можно парировать. Если атака не парируется, парирование считается <font color="#CD7D03">частично успешным</font>. Частично успешное парирование предотвращает кровотечение и уменьшает получаемый урон, но ведьмак при этом теряет равновесие.<br><br>Если энергии для парирования атаки недостаточно, парирование в любом случае будет считать успешным лишь частично, независимо от типа атаки.
1073418|00000000||Чтобы провести контратаку, нажмите <<LockAndGuard>> непосредственно перед атакой противника.<br><br>Контратака возможна не всегда. Попытка контратаковать тогда, когда это невозможно, считается <font color="#CD7D03">частично успешной</font>. Частично успешная контратака снижает получаемый урон, но не предотвращает негативные эффекты, такие как кровотечение.
1075370|00000000||Чтобы провести быструю атаку, нажмите <<AttackLight>>.<br><br>Быстрые атаки позволяют наносить большой урон за короткое время, но они плохо пробивают броню.
1075376|00000000||Чтобы провести мощную атаку, нажмите <<AttackHeavy>>.<br><br>Мощные атаки гораздо медленнее быстрых, но они наносят больше урона и хорошо пробивают броню.<br><br>Слабые оппоненты не могут парировать мощные атаки.
1075378|00000000||Чтобы уклониться, выберите направление уклонения с помощью <<GI_AxisLeft>> и нажмите <<Dodge>>.<br><br>Для успешного уклонения необходимо правильно выбрать время и направление: уклонение в сторону атакующего опасно и не помогает предотвратить урон.<br><br>Не от всех атак можно уклониться.
1075445|00000000||Чтобы бросить бомбу, нажмите <<ThrowItem>>.<br><br>Для прицельного броска удерживайте <<ThrowItem>> и наведитесь на цель. Затем отпустите <<ThrowItem>>.<br><br>Неприцельные броски быстрее, но наносят на 50% меньше урона.
1075722|00000000||Чтобы наложить знак, нажмите <<CastSign>>.<br><br>Наложение знаков уменьшает энергию. Перед тем, как тот же самый знак можно будет накладывать снова, необходимо подождать некоторое время (кулдаун).
1075726|00000000||Чтобы выстрелить из арбалета, нажмите <<ThrowItem>>.<br><br>Для прицельного выстрела удерживайте <<ThrowItem>>, наведитесь на цель и затем отпустите <<ThrowItem>>.<br><br>Неприцельные выстрелы быстрее, но наносят на 50% меньше урона.<br><br>Вы можете экипировать различные типы болтов в окне <font color="#CD7D03">рюкзака</font>. Некоторые болты имеют особые свойства.
1075756|00000000||Для действий в бою необходима энергия. Если энергии не хватает, совершить соответствующее действие не получится.<br><br>Разные действия требуют разного количества энергии.<br><br>Энергия восстанавливается автоматически. Если вам не хватает энергии для какого-то действия, подождите, пока она восстановится.<br><br>Увеличить скорость восстановления энергии можно различными способами: при помощи умений, зелий, трофеев и т.п.
1076122|00000000||Используйте <font color="#CD7D03">точило</font><<ICO_RepairWeapons>>, чтобы временно улучшить характеристики своего оружия.<br><br>Используйте <font color="#CD7D03">верстак</font><<ICO_RepairArmor>>, чтобы временно улучшить характеристики брони.<br><br>Улучшенные таким образом предметы получают <font color="#CD7D03">бонус к атаке и защите</font>. Бонус пропадает со временем, но его можно обновить, если использовать точило и верстак снова.
1076394|00000000||Чтобы уклониться, выберите направление уклонения с помощью <<GI_AxisLeftY>> <<GI_AxisLeftY,1>> <<GI_AxisLeftX,1>> или <<GI_AxisLeftX>> и нажмите <<Dodge>>.<br><br>Для успешного уклонения необходимо правильно выбрать время и направление: уклонение в сторону атакующего опасно и не помогает предотвратить урон.<br><br>Не от всех атак можно уклониться.
1076733|00000000||Для победы над врагом, вооруженным ядовитыми когтями и дробящими черепа клыками, одного лишь клинка может оказаться недостаточно. В таких случаях ведьмаки наносят масла на мечи, чтобы повысить свои шансы на успех.<br><br>Нанесенное на меч масло увеличивает эффективность в бою против соответствующих противников.<br><br>Масла, опасные для существ уязвимых к серебру, наносятся на серебряный меч. Остальные - на стальной.<br><br>Масла наносятся через панель <font color="#CD7D03">рюкзака</font>.<br><br>В бою масла постепенно стираются с меча, а соответствующие бонусы при этом уменьшаются. Когда масло стирается полностью, все его эффекты пропадают.
1086362|00000000||Наносимый врагам урон генерирует адреналин.<br><br>Некоторые способности позволяют использовать адреналин для усиления эффекта.<br><br>Вне боя адреналин постепенно уменьшается.
1086915|00000000||Чтобы откатиться в сторону от удара, выберите направление с помощью <<GI_AxisLeft>> и нажмите <<CbtRoll>>.<br><br>Перекаты позволяют уклоняться от стрел и избегать эффектов потери равновесия и нокдауна.
1086917|00000000||Чтобы откатиться в сторону от удара, выберите направление с помощью <<GI_AxisLeftY>> <<GI_AxisLeftY,1>> <<GI_AxisLeftX,1>> или <<GI_AxisLeftX>> и нажмите <<CbtRoll>>.<br><br>Перекаты позволяют уклоняться от стрел и избегать эффектов потери равновесия и нокдауна.
1188182|00000000||Ведьмачьи сеты дают особые бонусы.<br><br>Бонусы связаны с количеством экипированных элементов сета.<br><br>Сеты имеют два уровня бонусов: первый доступен для сетов любого качества, второй - только для сетов наивысшего качества.<br><br>Экипируйте элементы одного сета, чтобы активировать и улучшить бонусы.
