;meta[language=en]
; id      |key(hex)|key(str)| text
;
; comment lines use ; as first character
; all comment lines (except the two line header) will be ignored
;
1073416|00000000||Pressione <<LockAndGuard>> para bloquear ataques.<br><br>Nem todo ataque pode ser bloqueado. Se você tentar bloquear um ataque desses, você terá um <font color="#CD7D03">bloqueio parcial</font>. Bloqueios parciais previnem sangramento e reduzem parte do dano recebido, mas o bruxo ficará atordoado.<br><br>Se você não tiver Vigor suficiente para bloquear um ataque, o bloqueio será considerado parcial não importando se o ataque pode ser bloqueado ou não.
1073418|00000000||Pressione <<LockAndGuard>> um pouco antes que o seu oponente te atinja para realizar um contra-ataque.<br><br>Nem todo ataque pode ser contra-atacado. Se você tentar contra-atacar um ataque desses, você terá um <font color="#CD7D03">contra-ataque parcial</font>. Contra-ataques parciais reduzem o dano recebido apenas parcialmente e não previnem efeitos negativos como sangramento.
1075370|00000000||Para realizar um ataque rápido, pressione <<AttackLight>>.<br><br>Ataques rápidos permitem causar muito dano em pouco tempo, mas são ruins em penetrar armadura. 
1075376|00000000||Para realizar um ataque forte, pressione <<AttackHeavy>>.<br><br>Ataques fortes são bem mais lentos que ataques rápidos, mas causam mais danos e tem alta penetração de armadura.<br><br>Oponentes fracos não são capazes de bloquear ataques fortes.
1075378|00000000||Para esquivar, escolha a direção que você deseja esquivar usando <<GI_AxisLeft>> e pressione <<Dodge>>.<br><br>Para que a esquiva funcione, é necessário realiza-la no tempo e na direção apropriada: esquivar em direção a um oponente é perigoso e pode te prejudicar. <br><br>Nem todo ataque pode ser esquivado.
1075445|00000000||Para arremessar uma bomba, pressione <<ThrowItem>>.<br><br>Para mirar antes de jogar, segure <<ThrowItem>> e mire. Então solte <<ThrowItem>> para arremessar a bomba.<br><br>Arremessos sem mirar são mais rápidos, mas eles causam 50% menos dano.
1075722|00000000||Para lançar um Sinal, pressione <<CastSign>>.<br><br>Lançar Sinais drenam Vigor. Há um tempo de espera para que você possa lançar o mesmo sinal novamente.
1075726|00000000||Pressione <<ThrowItem>> para soltar um virote da sua Besta.<br><br>Você também pode mirar com mais cuidado pressionando <<ThrowItem>> para mirar e então solte <<ThrowItem>> para disparar .<br><br>Disparos de Besta não mirados são mais rápidos, mas causam 50% menos dano.<br><br>No painel Inventário, você pode escolher quais virotes usar na sua Besta. Alguns virotes tem habilidades especiais.
1075756|00000000||Ações de combate requerem Vigor para serem executadas. Se o seu nível de Vigor não for suficiente, você não poderá executar essa ação.<br><br>A quantidade de Vigor usada difere de ação para ação.<br><br>O Vigor regenera automaticamente. Se você não tiver o suficiente para executar uma ação específica, aguarde a sua regeneração.<br><br>Existem várias maneiras disponíveis no jogo para você aumentar a taxa de regeneração do seu Vigor: habilidades, poções, troféus, etc.
1076122|00000000||Use <font color="#CD7D03">pedras de amolar</font><<ICO_RepairWeapons>> para adicionar melhorias temporárias às suas armas.<br><br>Use <font color="#CD7D03">mesas de armeiro</font><<ICO_RepairWeapons>> para adicionar melhorias temporárias à sua armadura.<br><br>Itens aprimorados recebem um <font color="#CD7D03">bônus em suas habilidades de defesa ou ataque</font>. Esse bônus se esvairá após algum tempo, mas você poderá renová-lo usando uma pedra de amolar ou uma mesa de armeiro novamente.
1076394|00000000||Para esquivar, escolha a direção que você deseja esquivar usando <<GI_AxisLeftY>> <<GI_AxisLeftY,1>> <<GI_AxisLeftX,1>> ou <<GI_AxisLeftX>> e pressione <<Dodge>>.<br><br>Para que a esquiva funcione, é necessário realiza-la no tempo e na direção apropriada: esquivar em direção a um oponente é perigoso e pode te prejudicar.<br><br>Nem todo ataque pode ser esquivado.
1076733|00000000||Ao enfrentar inimigos armados com garras venenosas e mandíbulas esmagadoras, uma lâmina nua pode não ser suficiente. Nesses casos, Bruxos aplicam óleos em suas espadas para obter uma ligeira vantagem a seu favor.<br><br>A aplicação de um óleo à sua espada aumenta sua eficácia no combate a um certo tipo de oponente.<br><br>Os óleos que afetam monstros vulneráveis ​​à prata devem ser aplicados à sua espada de prata. Outros óleos devem ser aplicados à sua espada de aço.<br><br>Óleos são aplicados usando o painel de <font color="#CD7D03">Inventário</font>.<br><br>Cada golpe que você acerta retira um pouco de óleo da sua lâmina, diminuindo seus bônus. Depois que o óleo é removido completamente, ele não tem mais efeito.
1086362|00000000||Danificar oponentes gera Pontos de Adrenalina.<br><br>Certas Habilidades que você pode adquirir permitem utilizar Pontos de Adrenalina para obter um efeito maior.<br><br>Seus pontos de adrenalina diminuem lentamente quando você não está em combate.
1086915|00000000||Para rolar pra fora do caminho de um golpe, escolha uma direção usando <<GI_AxisLeft>> e pressione <<CbtRoll>>.<br><br>Rolar permite escapar de flechas e evitar efeitos de atordoamento e nocaute.
1086917|00000000||Para rolar pra fora do caminho de um golpe, escolha uma direção usando <<GI_AxisLeftY>> <<GI_AxisLeftY,1>> <<GI_AxisLeftX,1>> ou <<GI_AxisLeftX>> e pressione <<CbtRoll>>.<br><br>Rolar permite escapar de flechas e evitar efeitos de atordoamento e nocaute.
1188182|00000000||Usar equipamento de Bruxo concede bônus especiais.<br><br>Os bônus estão vinculados ao número de itens de um determinado conjunto equipado.<br><br>Existem dois níveis de bônus: o primeiro está disponível para todos os conjuntos e o segundo está disponível apenas para os conjuntos da mais alta qualidade.<br><br>Equipe itens de um determinado conjunto para ativar e aprimorar seus bônus.
